record_id,lat,long,common_name,scientific_name,abbreviation,count
87019006,-36.166666666666664,172.96666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019006,-36.166666666666664,172.96666666666667,Prion (unidentified),Pachyptila sp,PACSP,2
87019007,-36.1,172.95,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019007,-36.1,172.95,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
87019007,-36.1,172.95,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019007,-36.1,172.95,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019007,-36.1,172.95,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019007,-36.1,172.95,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019007,-36.1,172.95,Cape petrel,Daption capense,DAPCAP,17
87019008,-36.03333333333333,172.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
87019008,-36.03333333333333,172.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
87019008,-36.03333333333333,172.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019008,-36.03333333333333,172.91666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019008,-36.03333333333333,172.91666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,6
87019008,-36.03333333333333,172.91666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,5
87019008,-36.03333333333333,172.91666666666666,Cape petrel,Daption capense,DAPCAP,20
87019008,-36.03333333333333,172.91666666666666,Prion (unidentified),Pachyptila sp,PACSP,6
87019009,-35.766666666666666,172.86666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
87019009,-35.766666666666666,172.86666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019009,-35.766666666666666,172.86666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
87019009,-35.766666666666666,172.86666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019009,-35.766666666666666,172.86666666666667,Cape petrel,Daption capense,DAPCAP,11
87019009,-35.766666666666666,172.86666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87019009,-35.766666666666666,172.86666666666667,Prion (unidentified),Pachyptila sp,PACSP,2
87019010,-35.733333333333334,172.83333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
87019010,-35.733333333333334,172.83333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019010,-35.733333333333334,172.83333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019010,-35.733333333333334,172.83333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019010,-35.733333333333334,172.83333333333334,Giant petrel,Macronectes sp.,MACSP,1
87019010,-35.733333333333334,172.83333333333334,Cape petrel,Daption capense,DAPCAP,8
87019010,-35.733333333333334,172.83333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87019010,-35.733333333333334,172.83333333333334,Prion (unidentified),Pachyptila sp,PACSP,3
87019011,-35.666666666666664,172.81666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
87019011,-35.666666666666664,172.81666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019011,-35.666666666666664,172.81666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019011,-35.666666666666664,172.81666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019011,-35.666666666666664,172.81666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019011,-35.666666666666664,172.81666666666666,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87019011,-35.666666666666664,172.81666666666666,Cape petrel,Daption capense,DAPCAP,8
87019011,-35.666666666666664,172.81666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87019011,-35.666666666666664,172.81666666666666,Prion (unidentified),Pachyptila sp,PACSP,6
87019011,-35.666666666666664,172.81666666666666,White-fronted tern,Sterna striata,STESTR,3
87019012,-35.6,172.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
87019012,-35.6,172.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019012,-35.6,172.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019012,-35.6,172.8,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019012,-35.6,172.8,Southern royal albatross,Diomedea epomophora,DIOEPO,1
87019012,-35.6,172.8,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019012,-35.6,172.8,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019012,-35.6,172.8,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019012,-35.6,172.8,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,1
87019012,-35.6,172.8,Cape petrel,Daption capense,DAPCAP,8
87019012,-35.6,172.8,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87019012,-35.6,172.8,Prion (unidentified),Pachyptila sp,PACSP,4
87019013,-35.5,172.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
87019013,-35.5,172.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019013,-35.5,172.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019013,-35.5,172.75,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019013,-35.5,172.75,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019013,-35.5,172.75,Cape petrel,Daption capense,DAPCAP,2
87019013,-35.5,172.75,Prion (unidentified),Pachyptila sp,PACSP,2
87019014,-35.31666666666667,172.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019014,-35.31666666666667,172.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019014,-35.31666666666667,172.7,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87019014,-35.31666666666667,172.7,White-fronted tern,Sterna striata,STESTR,3
87019015,-35.13333333333333,172.63333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019015,-35.13333333333333,172.63333333333333,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019015,-35.13333333333333,172.63333333333333,Cape petrel,Daption capense,DAPCAP,11
87019015,-35.13333333333333,172.63333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019016,-35.06666666666667,172.61666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019016,-35.06666666666667,172.61666666666667,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019016,-35.06666666666667,172.61666666666667,Cape petrel,Daption capense,DAPCAP,8
87019016,-35.06666666666667,172.61666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019016,-35.06666666666667,172.61666666666667,Prion (unidentified),Pachyptila sp,PACSP,1
87019017,-35.016666666666666,172.58333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019017,-35.016666666666666,172.58333333333334,Salvin's mollymawk,Thalassarche salvini,THASAL,1
87019017,-35.016666666666666,172.58333333333334,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019017,-35.016666666666666,172.58333333333334,Cape petrel,Daption capense,DAPCAP,11
87019017,-35.016666666666666,172.58333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019017,-35.016666666666666,172.58333333333334,Prion (unidentified),Pachyptila sp,PACSP,3
87019017,-35.016666666666666,172.58333333333334,Australasian gannet,Morus serrator,MORSER,6
87019018,-34.88333333333333,172.55,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019018,-34.88333333333333,172.55,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019018,-34.88333333333333,172.55,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019018,-34.88333333333333,172.55,Cape petrel,Daption capense,DAPCAP,18
87019018,-34.88333333333333,172.55,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87019018,-34.88333333333333,172.55,Prion (unidentified),Pachyptila sp,PACSP,3
87019018,-34.88333333333333,172.55,Australasian gannet,Morus serrator,MORSER,1
87019019,-34.81666666666667,172.51666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019019,-34.81666666666667,172.51666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019019,-34.81666666666667,172.51666666666668,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87019019,-34.81666666666667,172.51666666666668,Giant petrel,Macronectes sp.,MACSP,1
87019019,-34.81666666666667,172.51666666666668,Cape petrel,Daption capense,DAPCAP,9
87019019,-34.81666666666667,172.51666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
87019019,-34.81666666666667,172.51666666666668,Prion (unidentified),Pachyptila sp,PACSP,30
87019019,-34.81666666666667,172.51666666666668,Australasian gannet,Morus serrator,MORSER,1
87019020,-34.65,172.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019020,-34.65,172.46666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019020,-34.65,172.46666666666667,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87019020,-34.65,172.46666666666667,Giant petrel,Macronectes sp.,MACSP,1
87019020,-34.65,172.46666666666667,Cape petrel,Daption capense,DAPCAP,8
87019020,-34.65,172.46666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
87019020,-34.65,172.46666666666667,Prion (unidentified),Pachyptila sp,PACSP,30
87019020,-34.65,172.46666666666667,Fluttering shearwater,Puffinus gavia,PUFGAV,2
87019020,-34.65,172.46666666666667,Little shearwater,Puffinus assimilis,PUFASS,30
87019020,-34.65,172.46666666666667,Australasian gannet,Morus serrator,MORSER,9
87019021,-34.583333333333336,172.43333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019021,-34.583333333333336,172.43333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019021,-34.583333333333336,172.43333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019021,-34.583333333333336,172.43333333333334,Buller's mollymawk,Thalassarche bulleri,THABUL,2
87019021,-34.583333333333336,172.43333333333334,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87019021,-34.583333333333336,172.43333333333334,Giant petrel,Macronectes sp.,MACSP,1
87019021,-34.583333333333336,172.43333333333334,Cape petrel,Daption capense,DAPCAP,6
87019021,-34.583333333333336,172.43333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87019021,-34.583333333333336,172.43333333333334,Prion (unidentified),Pachyptila sp,PACSP,20
87019021,-34.583333333333336,172.43333333333334,Little shearwater,Puffinus assimilis,PUFASS,20
87019021,-34.583333333333336,172.43333333333334,Australasian gannet,Morus serrator,MORSER,6
87019022,-34.516666666666666,172.43333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019022,-34.516666666666666,172.43333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019022,-34.516666666666666,172.43333333333334,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87019022,-34.516666666666666,172.43333333333334,Giant petrel,Macronectes sp.,MACSP,1
87019022,-34.516666666666666,172.43333333333334,Cape petrel,Daption capense,DAPCAP,4
87019022,-34.516666666666666,172.43333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6
87019022,-34.516666666666666,172.43333333333334,Prion (unidentified),Pachyptila sp,PACSP,6
87019022,-34.516666666666666,172.43333333333334,Little shearwater,Puffinus assimilis,PUFASS,6
87019022,-34.516666666666666,172.43333333333334,Australasian gannet,Morus serrator,MORSER,20
87019023,-34.45,172.5,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019023,-34.45,172.5,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87019023,-34.45,172.5,Cape petrel,Daption capense,DAPCAP,6
87019023,-34.45,172.5,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87019023,-34.45,172.5,Prion (unidentified),Pachyptila sp,PACSP,4
87019023,-34.45,172.5,Australasian gannet,Morus serrator,MORSER,12
87019024,-34.38333333333333,172.61666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019024,-34.38333333333333,172.61666666666667,Cape petrel,Daption capense,DAPCAP,2
87019024,-34.38333333333333,172.61666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87019024,-34.38333333333333,172.61666666666667,Prion (unidentified),Pachyptila sp,PACSP,4
87019024,-34.38333333333333,172.61666666666667,Little shearwater,Puffinus assimilis,PUFASS,6
87019024,-34.38333333333333,172.61666666666667,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,2
87019024,-34.38333333333333,172.61666666666667,Australasian gannet,Morus serrator,MORSER,20
87019025,-34.333333333333336,172.93333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019025,-34.333333333333336,172.93333333333334,Cape petrel,Daption capense,DAPCAP,2
87019025,-34.333333333333336,172.93333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87019026,-34.333333333333336,173,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019026,-34.333333333333336,173,Cape petrel,Daption capense,DAPCAP,2
87019026,-34.333333333333336,173,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87019026,-34.333333333333336,173,Fluttering shearwater,Puffinus gavia,PUFGAV,2
87019026,-34.333333333333336,173,Little shearwater,Puffinus assimilis,PUFASS,12
87019026,-34.333333333333336,173,Australasian gannet,Morus serrator,MORSER,4
87020001,-37.516666666666666,176.25,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87020001,-37.516666666666666,176.25,Little shearwater,Puffinus assimilis,PUFASS,100
87020001,-37.516666666666666,176.25,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,4
87020001,-37.516666666666666,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,6
87020001,-37.516666666666666,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,1
87020001,-37.516666666666666,176.25,Red-billed gull,Larus novaehollandiae,LARNOV,8
87020002,-37.516666666666666,176.25,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87020002,-37.516666666666666,176.25,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,20
87020003,-37.516666666666666,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,7
87020003,-37.516666666666666,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,2
87020003,-37.516666666666666,176.25,Red-billed gull,Larus novaehollandiae,LARNOV,2
87020004,-37.516666666666666,176.23333333333332,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,2
87020004,-37.516666666666666,176.23333333333332,Australasian gannet,Morus serrator,MORSER,1
87020004,-37.516666666666666,176.23333333333332,Red-billed gull,Larus novaehollandiae,LARNOV,1
87021001,-37.56666666666667,176.25,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,8
87021001,-37.56666666666667,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,2
87021001,-37.56666666666667,176.25,Southern black-backed gull,Larus dominicanus,LARDOM,1
87021001,-37.56666666666667,176.25,Red-billed gull,Larus novaehollandiae,LARNOV,2
87021002,-37.5,176.53333333333333,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87021002,-37.5,176.53333333333333,Australasian gannet,Morus serrator,MORSER,1
87021003,-37.483333333333334,176.6,Australasian gannet,Morus serrator,MORSER,1
87021003,-37.483333333333334,176.6,Southern black-backed gull,Larus dominicanus,LARDOM,1
87021004,-37.483333333333334,176.7,Giant petrel,Macronectes sp.,MACSP,1
87021004,-37.483333333333334,176.7,Australasian gannet,Morus serrator,MORSER,4
87021005,-37.46666666666667,176.78333333333333,Northern royal albatross,Diomedea sanfordi,DIOSAN,1
87021005,-37.46666666666667,176.78333333333333,Giant petrel,Macronectes sp.,MACSP,2
87021006,-37.46666666666667,176.86666666666667,Northern royal albatross,Diomedea sanfordi,DIOSAN,1
87021006,-37.46666666666667,176.86666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87021006,-37.46666666666667,176.86666666666667,Australasian gannet,Morus serrator,MORSER,6
87021006,-37.46666666666667,176.86666666666667,White-fronted tern,Sterna striata,STESTR,2
87021006,-37.46666666666667,176.86666666666667,Chatham Island mollymawk,Thalassarche eremita,THAERE,1
87021007,-37.45,177.03333333333333,Giant petrel,Macronectes sp.,MACSP,3
87021007,-37.45,177.03333333333333,Cape petrel,Daption capense,DAPCAP,3
87021007,-37.45,177.03333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87021007,-37.45,177.03333333333333,Fluttering shearwater,Puffinus gavia,PUFGAV,2
87021007,-37.45,177.03333333333333,Red-billed gull,Larus novaehollandiae,LARNOV,2
87021007,-37.45,177.03333333333333,White-fronted tern,Sterna striata,STESTR,14
87021008,-37.45,177.11666666666667,Giant petrel,Macronectes sp.,MACSP,3
87021008,-37.45,177.11666666666667,Cape petrel,Daption capense,DAPCAP,3
87021008,-37.45,177.11666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87021009,-37.46666666666667,177.5,Northern royal albatross,Diomedea sanfordi,DIOSAN,1
87021009,-37.46666666666667,177.5,Cape petrel,Daption capense,DAPCAP,3
87021009,-37.46666666666667,177.5,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,47
87021009,-37.46666666666667,177.5,Fluttering shearwater,Puffinus gavia,PUFGAV,1
87021009,-37.46666666666667,177.5,White-fronted tern,Sterna striata,STESTR,1
